,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,payment_is_automatic
6301,8914-RBTSB,Male,0,Yes,No,2,2,0,Electronic check,93.8,3019.5,Yes,32,False,True,True,True,True,1,20181120,93.8,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6302,8915-NNTRC,Male,0,Yes,Yes,2,2,2,Credit card (automatic),107.7,7919.8,No,74,False,False,True,True,True,3,20150612,107.7,True,2 Year,Two or More Lines,Fiber Optic,True
6303,8917-FAEMR,Female,0,No,No,1,0,2,Mailed check,19.85,784.25,No,40,True,False,True,False,False,0,20180412,19.85,True,2 Year,One Line,No Internet Service,False
6304,8917-SZTTJ,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.65,1161.75,No,59,False,False,True,False,False,3,20160823,19.65,True,2 Year,One Line,No Internet Service,True
6305,8919-FYFQZ,Male,1,Yes,No,0,1,0,Electronic check,30.35,1359.7,Yes,45,False,True,False,True,False,1,20171102,30.35,True,Month-to-Month,No Phone Service,DSL,False
6306,8920-NAVAY,Male,1,No,No,2,2,1,Bank transfer (automatic),110.75,7053.35,No,64,False,False,True,True,True,0,20160406,110.75,True,1 Year,Two or More Lines,Fiber Optic,True
6307,8922-LIEGH,Female,1,No,No,2,2,0,Electronic check,89.7,2187.55,Yes,24,True,True,True,True,True,0,20190716,89.7,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6308,8922-NPKBJ,Male,0,Yes,Yes,1,0,2,Mailed check,19.35,867.3,No,45,False,False,True,False,False,3,20171101,19.35,True,2 Year,One Line,No Internet Service,False
6309,8929-KSWIH,Male,0,No,No,1,2,2,Bank transfer (automatic),99.3,2513.5,No,25,False,False,True,True,True,0,20190618,99.3,True,2 Year,One Line,Fiber Optic,True
6310,8930-XOTDP,Female,0,Yes,Yes,1,1,0,Mailed check,55.95,1082.8,No,19,True,False,True,True,True,3,20191216,55.95,True,Month-to-Month,One Line,DSL,False
6311,8931-GJJIQ,Female,0,No,No,2,2,0,Electronic check,83.3,803.3,Yes,10,True,True,True,True,True,0,20201006,83.3,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6312,8932-CZHRQ,Male,0,No,No,2,1,1,Credit card (automatic),76.75,5233.25,No,68,False,False,True,True,True,0,20151122,76.75,True,1 Year,Two or More Lines,DSL,True
6313,8937-RDTHP,Male,0,No,No,1,2,0,Mailed check,84.6,84.6,Yes,1,False,True,True,True,True,0,20210626,84.6,True,Month-to-Month,One Line,Fiber Optic,False
6314,8938-UMKPI,Female,0,No,No,2,2,0,Electronic check,106.4,5127.95,Yes,48,True,True,True,True,True,0,20170722,106.4,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6315,8942-DBMHZ,Male,0,No,No,1,0,0,Mailed check,20.45,255.35,No,12,False,False,True,False,False,0,20200712,20.45,True,Month-to-Month,One Line,No Internet Service,False
6316,8943-URTMR,Female,0,No,No,1,2,0,Mailed check,79.65,152.7,Yes,2,True,True,True,True,True,0,20210529,79.65,True,Month-to-Month,One Line,Fiber Optic,False
6317,8944-AILEF,Male,0,Yes,No,1,0,0,Credit card (automatic),19.45,340.85,No,18,False,False,True,False,False,1,20200209,19.45,True,Month-to-Month,One Line,No Internet Service,True
6318,8945-GRKHX,Female,0,No,Yes,1,2,0,Electronic check,78.65,78.65,Yes,1,True,True,True,True,True,2,20210626,78.65,True,Month-to-Month,One Line,Fiber Optic,False
6319,8945-MUQUF,Male,0,No,No,2,2,1,Electronic check,94.8,4837.6,Yes,51,False,True,True,True,True,0,20170426,94.8,True,1 Year,Two or More Lines,Fiber Optic,False
6320,8946-BFWSG,Male,0,Yes,Yes,2,0,2,Mailed check,25.25,1573.05,No,62,False,False,True,False,False,3,20160519,25.25,True,2 Year,Two or More Lines,No Internet Service,False
6321,8947-YRTDV,Male,0,Yes,Yes,1,2,1,Mailed check,94.8,3131.55,No,33,False,False,True,True,True,3,20181026,94.8,True,1 Year,One Line,Fiber Optic,False
6322,8949-JTMAY,Female,0,No,No,2,2,0,Credit card (automatic),98.6,2933.2,Yes,30,True,True,True,True,True,0,20190203,98.6,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6323,8950-MTZNV,Male,0,No,No,1,1,0,Mailed check,44.95,44.95,No,1,False,False,True,True,True,0,20210626,44.95,True,Month-to-Month,One Line,DSL,False
6324,8952-WCVCD,Female,0,Yes,No,1,2,1,Bank transfer (automatic),104.45,4162.05,No,40,True,False,True,True,True,1,20180401,104.45,True,1 Year,One Line,Fiber Optic,True
6325,8957-THMOA,Female,0,No,Yes,1,0,2,Credit card (automatic),20.15,970.85,No,48,True,False,True,False,False,2,20170722,20.15,True,2 Year,One Line,No Internet Service,True
6326,8958-JPTRR,Female,0,Yes,No,2,0,1,Electronic check,24.3,1261.7,No,52,True,False,True,False,False,1,20170330,24.3,True,1 Year,Two or More Lines,No Internet Service,False
6327,8961-QDZZJ,Female,0,Yes,Yes,1,2,1,Electronic check,95.0,5535.8,No,58,True,False,True,True,True,3,20160918,95.0,True,1 Year,One Line,Fiber Optic,False
6328,8963-JLGJT,Male,0,No,Yes,1,1,0,Mailed check,55.9,157.55,No,3,False,False,True,True,True,2,20210502,55.9,True,Month-to-Month,One Line,DSL,False
6329,8963-MQVYN,Female,0,No,Yes,1,0,0,Electronic check,20.55,469.85,No,23,True,False,True,False,False,2,20190831,20.55,True,Month-to-Month,One Line,No Internet Service,False
6330,8966-KZXXA,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.1,930.95,No,37,False,False,True,False,False,3,20180624,25.1,True,2 Year,Two or More Lines,No Internet Service,True
6331,8966-OIQHG,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),20.75,452.35,No,22,True,False,True,False,False,3,20191002,20.75,True,1 Year,One Line,No Internet Service,True
6332,8966-SNIZF,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.45,1303.5,No,67,True,False,True,False,False,1,20151227,19.45,True,2 Year,One Line,No Internet Service,True
6333,8967-SZQAS,Female,0,No,No,1,1,0,Electronic check,50.45,765.45,No,15,True,False,True,True,True,0,20200421,50.45,True,Month-to-Month,One Line,DSL,False
6334,8969-PRHFK,Male,0,No,No,1,0,1,Mailed check,19.65,411.25,No,21,False,False,True,False,False,0,20191029,19.65,True,1 Year,One Line,No Internet Service,False
6335,8970-ANWXO,Female,0,No,No,2,1,1,Mailed check,73.75,1756.6,No,24,True,False,True,True,True,0,20190802,73.75,True,1 Year,Two or More Lines,DSL,False
6336,8972-HJWNV,Female,1,Yes,No,2,2,0,Electronic check,84.55,646.85,Yes,8,True,True,True,True,True,1,20201206,84.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6337,8974-OVACP,Female,0,No,No,1,0,0,Mailed check,20.15,20.15,No,1,True,False,True,False,False,0,20210626,20.15,True,Month-to-Month,One Line,No Internet Service,False
6338,8975-SKGRX,Male,0,Yes,No,2,2,2,Bank transfer (automatic),116.1,8310.55,No,72,False,False,True,True,True,1,20150810,116.1,True,2 Year,Two or More Lines,Fiber Optic,True
6339,8976-OQHGT,Female,0,Yes,Yes,1,1,0,Mailed check,56.5,235.1,Yes,4,True,True,True,True,True,3,20210322,56.5,True,Month-to-Month,One Line,DSL,False
6340,8979-CAMGB,Male,1,No,No,2,2,1,Electronic check,102.1,6688.1,No,66,False,False,True,True,True,0,20160211,102.1,True,1 Year,Two or More Lines,Fiber Optic,False
6341,8980-WQFWL,Female,0,No,No,1,1,0,Electronic check,62.1,2096.1,No,34,True,False,True,True,True,0,20181004,62.1,True,Month-to-Month,One Line,DSL,False
6342,8981-FJGLA,Male,0,No,Yes,2,2,0,Mailed check,78.0,851.8,No,11,False,False,True,True,True,2,20200828,78.0,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6343,8982-NHAVY,Male,0,No,No,2,2,1,Bank transfer (automatic),100.5,2673.45,No,27,False,False,True,True,True,0,20190509,100.5,True,1 Year,Two or More Lines,Fiber Optic,True
6344,8984-EYLLL,Male,0,Yes,No,2,2,2,Electronic check,105.25,6823.4,No,65,False,False,True,True,True,1,20160303,105.25,True,2 Year,Two or More Lines,Fiber Optic,False
6345,8984-HPEMB,Female,0,No,No,2,2,2,Electronic check,118.65,8477.6,No,71,True,False,True,True,True,0,20150814,118.65,True,2 Year,Two or More Lines,Fiber Optic,False
6346,8985-OOPOS,Female,0,No,No,1,1,1,Credit card (automatic),74.1,74.1,No,1,True,False,True,True,True,0,20210626,74.1,True,1 Year,One Line,DSL,True
6347,8988-ECPJR,Female,1,Yes,Yes,2,2,0,Mailed check,79.6,2718.3,Yes,34,True,True,True,True,True,3,20180922,79.6,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6348,8990-YOZLV,Female,0,No,No,2,1,2,Mailed check,66.9,4577.9,No,68,True,False,True,True,True,0,20151114,66.9,True,2 Year,Two or More Lines,DSL,False
6349,8990-ZXLSU,Female,0,No,No,1,2,0,Electronic check,69.05,651.5,No,9,True,False,True,True,True,0,20201013,69.05,True,Month-to-Month,One Line,Fiber Optic,False
6350,8992-CEUEN,Female,0,No,No,1,0,0,Electronic check,18.85,18.85,No,1,True,False,True,False,False,0,20210626,18.85,True,Month-to-Month,One Line,No Internet Service,False
6351,8992-JQYUN,Male,0,Yes,No,0,1,0,Electronic check,50.35,50.35,Yes,1,False,True,False,True,False,1,20210626,50.35,True,Month-to-Month,No Phone Service,DSL,False
6352,8992-OBVDG,Male,0,No,No,1,1,0,Mailed check,61.65,1393.6,No,23,False,False,True,True,True,0,20190908,61.65,True,Month-to-Month,One Line,DSL,False
6353,8992-VONJD,Female,0,No,Yes,1,1,0,Electronic check,56.0,764.55,No,14,True,False,True,True,True,2,20200606,56.0,True,Month-to-Month,One Line,DSL,False
6354,8993-IZEUX,Male,0,No,No,1,2,0,Bank transfer (automatic),69.15,488.65,No,7,False,False,True,True,True,0,20201224,69.15,True,Month-to-Month,One Line,Fiber Optic,True
6355,8993-PHFWD,Female,0,No,No,0,1,0,Electronic check,25.25,58.9,Yes,2,True,True,False,True,False,0,20210517,25.25,True,Month-to-Month,No Phone Service,DSL,False
6356,8996-ZROXE,Male,1,No,No,1,1,1,Electronic check,53.5,3035.8,No,57,False,False,True,True,True,0,20161104,53.5,True,1 Year,One Line,DSL,False
6357,8999-BOHSE,Female,1,No,No,1,2,0,Bank transfer (automatic),89.7,1047.7,Yes,12,True,True,True,True,True,0,20200805,89.7,True,Month-to-Month,One Line,Fiber Optic,True
6358,8999-EXMNO,Female,0,Yes,Yes,1,0,2,Mailed check,20.15,387.7,No,19,True,False,True,False,False,3,20191219,20.15,True,2 Year,One Line,No Internet Service,False
6359,8999-XXGNS,Female,1,Yes,No,2,2,1,Credit card (automatic),105.75,7629.85,No,72,True,False,True,True,True,1,20150724,105.75,True,1 Year,Two or More Lines,Fiber Optic,True
6360,8999-YPYBV,Male,0,Yes,Yes,1,1,2,Mailed check,84.35,3858.05,No,46,False,False,True,True,True,3,20171004,84.35,True,2 Year,One Line,DSL,False
6361,9000-PLFUZ,Female,1,Yes,No,0,1,2,Credit card (automatic),49.45,2907.55,No,59,True,False,False,True,False,1,20160902,49.45,True,2 Year,No Phone Service,DSL,True
6362,9003-CPATH,Male,0,No,No,2,2,0,Electronic check,79.9,3313.4,No,41,False,False,True,True,True,0,20180211,79.9,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6363,9013-AQORL,Female,0,No,Yes,0,1,0,Credit card (automatic),45.55,2108.35,No,46,True,False,False,True,False,2,20170918,45.55,True,Month-to-Month,No Phone Service,DSL,True
6364,9018-PCIOK,Female,0,No,No,1,1,2,Mailed check,64.75,3617.1,No,56,True,False,True,True,True,0,20161130,64.75,True,2 Year,One Line,DSL,False
6365,9019-QVLZD,Female,0,No,No,1,2,0,Electronic check,79.55,79.55,Yes,1,True,True,True,True,True,0,20210626,79.55,True,Month-to-Month,One Line,Fiber Optic,False
6366,9025-AOMKI,Female,0,No,No,2,2,0,Bank transfer (automatic),93.55,536.4,Yes,6,True,True,True,True,True,0,20210202,93.55,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6367,9025-ZRPVR,Male,0,No,No,1,0,0,Mailed check,18.95,185.6,Yes,10,False,True,True,False,False,0,20201002,18.95,True,Month-to-Month,One Line,No Internet Service,False
6368,9026-LHEVG,Female,0,No,No,0,1,0,Electronic check,40.75,359.4,No,9,True,False,False,True,False,0,20201031,40.75,True,Month-to-Month,No Phone Service,DSL,False
6369,9026-RNUJS,Male,1,No,No,1,1,0,Electronic check,50.35,237.25,Yes,5,False,True,True,True,True,0,20210305,50.35,True,Month-to-Month,One Line,DSL,False
6370,9027-TMATR,Female,0,Yes,No,1,1,2,Electronic check,78.8,3460.3,No,44,True,False,True,True,True,1,20171129,78.8,True,2 Year,One Line,DSL,False
6371,9027-YFHQJ,Male,0,No,No,2,0,0,Bank transfer (automatic),25.05,152.95,No,6,False,False,True,False,False,0,20210122,25.05,True,Month-to-Month,Two or More Lines,No Internet Service,True
6372,9028-LIHRP,Male,0,Yes,Yes,1,2,2,Credit card (automatic),100.2,7209.0,No,72,False,False,True,True,True,3,20150730,100.2,True,2 Year,One Line,Fiber Optic,True
6373,9029-FEGVJ,Female,1,Yes,No,2,2,0,Mailed check,79.3,2570.0,No,32,True,False,True,True,True,1,20181114,79.3,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6374,9030-QGZNL,Female,0,No,No,1,0,2,Mailed check,20.85,161.65,No,8,True,False,True,False,False,0,20201203,20.85,True,2 Year,One Line,No Internet Service,False
6375,9031-ZVQPT,Male,0,Yes,No,2,2,2,Electronic check,108.2,7840.6,No,72,False,False,True,True,True,1,20150714,108.2,True,2 Year,Two or More Lines,Fiber Optic,False
6376,9033-EOXWV,Female,0,No,No,2,1,1,Mailed check,74.05,872.65,Yes,12,True,True,True,True,True,0,20200802,74.05,True,1 Year,Two or More Lines,DSL,False
6377,9036-CSKBW,Female,0,No,No,2,2,1,Bank transfer (automatic),107.45,5680.9,No,53,True,False,True,True,True,0,20170301,107.45,True,1 Year,Two or More Lines,Fiber Optic,True
6378,9039-RBEEE,Male,0,No,No,0,1,0,Credit card (automatic),48.95,1880.85,Yes,38,False,True,False,True,False,0,20180515,48.95,True,Month-to-Month,No Phone Service,DSL,True
6379,9039-ZVJDC,Male,0,No,No,1,0,0,Mailed check,19.1,53.05,No,3,False,False,True,False,False,0,20210503,19.1,True,Month-to-Month,One Line,No Internet Service,False
6380,9040-KZVWO,Male,0,No,No,1,2,1,Bank transfer (automatic),75.5,2018.1,No,27,False,False,True,True,True,0,20190505,75.5,True,1 Year,One Line,Fiber Optic,True
6381,9046-DQMTP,Male,0,No,No,1,0,0,Bank transfer (automatic),20.75,739.9,No,36,False,False,True,False,False,0,20180807,20.75,True,Month-to-Month,One Line,No Internet Service,True
6382,9046-JBFWA,Male,0,No,Yes,1,0,0,Mailed check,19.15,537.35,No,28,False,False,True,False,False,2,20190326,19.15,True,Month-to-Month,One Line,No Internet Service,False
6383,9048-JVYVF,Male,0,No,No,1,1,0,Electronic check,69.35,191.35,Yes,3,False,True,True,True,True,0,20210504,69.35,True,Month-to-Month,One Line,DSL,False
6384,9050-IKDZA,Female,1,No,No,1,2,0,Mailed check,81.5,162.55,No,2,True,False,True,True,True,0,20210527,81.5,True,Month-to-Month,One Line,Fiber Optic,False
6385,9050-QLROH,Male,0,No,No,2,2,0,Credit card (automatic),90.7,1597.25,Yes,18,False,True,True,True,True,0,20200207,90.7,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6386,9052-DHNKM,Male,0,No,No,2,1,1,Electronic check,61.55,1581.95,No,26,False,False,True,True,True,0,20190606,61.55,True,1 Year,Two or More Lines,DSL,False
6387,9052-VKDUW,Female,1,Yes,No,2,2,0,Credit card (automatic),109.4,7227.45,No,66,True,False,True,True,True,1,20160125,109.4,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6388,9053-EJUNL,Male,0,No,No,2,2,0,Electronic check,89.2,3645.75,No,41,False,False,True,True,True,0,20180301,89.2,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6389,9053-JZFKV,Male,0,No,No,2,2,2,Credit card (automatic),116.2,7752.3,Yes,67,False,True,True,True,True,0,20160105,116.2,True,2 Year,Two or More Lines,Fiber Optic,True
6390,9054-FOWNV,Male,0,Yes,Yes,2,2,0,Electronic check,88.75,1885.15,No,21,False,False,True,True,True,3,20191019,88.75,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6391,9055-MOJJJ,Female,0,Yes,Yes,1,1,1,Mailed check,65.8,4068.0,No,62,True,False,True,True,True,3,20160602,65.8,True,1 Year,One Line,DSL,False
6392,9057-MSWCO,Male,1,Yes,No,0,1,0,Credit card (automatic),30.75,805.1,Yes,26,False,True,False,True,False,1,20190522,30.75,True,Month-to-Month,No Phone Service,DSL,True
6393,9057-SIHCH,Female,0,No,No,2,2,0,Electronic check,96.6,291.9,Yes,3,True,True,True,True,True,0,20210426,96.6,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6394,9058-CBREO,Female,1,No,No,2,1,0,Mailed check,50.55,50.55,Yes,1,True,True,True,True,True,0,20210626,50.55,True,Month-to-Month,Two or More Lines,DSL,False
6395,9058-HRZSV,Female,1,Yes,No,1,2,0,Electronic check,94.4,6126.15,No,65,True,False,True,True,True,1,20160301,94.4,True,Month-to-Month,One Line,Fiber Optic,False
6396,9058-MJLZC,Female,0,No,No,1,2,0,Electronic check,94.6,2283.15,No,24,True,False,True,True,True,0,20190723,94.6,True,Month-to-Month,One Line,Fiber Optic,False
6397,9060-HJJRW,Female,0,No,No,0,1,1,Credit card (automatic),56.4,2928.5,No,52,True,False,False,True,False,0,20170330,56.4,True,1 Year,No Phone Service,DSL,True
6398,9061-TIHDA,Male,1,Yes,No,2,2,0,Electronic check,95.25,1233.65,Yes,13,False,True,True,True,True,1,20200628,95.25,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6399,9063-ZGTUY,Female,0,Yes,Yes,1,0,0,Mailed check,19.4,1182.55,Yes,61,True,True,True,False,False,3,20160628,19.4,True,Month-to-Month,One Line,No Internet Service,False
6400,9065-ZCPQX,Male,0,Yes,No,2,1,2,Bank transfer (automatic),78.85,5763.15,No,73,False,False,True,True,True,1,20150625,78.85,True,2 Year,Two or More Lines,DSL,True
6401,9066-QRSDU,Female,0,Yes,No,2,0,1,Electronic check,26.3,1763.55,No,67,True,False,True,False,False,1,20151226,26.3,True,1 Year,Two or More Lines,No Internet Service,False
6402,9067-SQTNS,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),20.6,926.0,No,45,False,False,True,False,False,3,20171028,20.6,True,1 Year,One Line,No Internet Service,True
6403,9067-YGSCA,Female,0,No,No,2,0,1,Credit card (automatic),26.05,1856.4,No,71,True,False,True,False,False,0,20150820,26.05,True,1 Year,Two or More Lines,No Internet Service,True
6404,9068-FHQHD,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.15,777.35,No,39,True,False,True,False,False,3,20180510,20.15,True,2 Year,One Line,No Internet Service,True
6405,9068-VPWQQ,Male,0,Yes,No,2,1,2,Credit card (automatic),75.35,4729.3,No,63,False,False,True,True,True,1,20160504,75.35,True,2 Year,Two or More Lines,DSL,True
6406,9069-LGEUL,Male,0,Yes,No,1,1,0,Bank transfer (automatic),59.95,1406.0,No,23,False,False,True,True,True,1,20190813,59.95,True,Month-to-Month,One Line,DSL,True
6407,9070-BCKQP,Female,0,Yes,No,2,2,2,Credit card (automatic),110.15,7881.2,No,72,True,False,True,True,True,1,20150811,110.15,True,2 Year,Two or More Lines,Fiber Optic,True
6408,9073-ZZIAY,Male,0,Yes,Yes,1,1,2,Electronic check,86.1,5215.25,No,61,False,False,True,True,True,3,20160710,86.1,True,2 Year,One Line,DSL,False
6409,9074-KGVOX,Male,0,Yes,Yes,0,1,0,Credit card (automatic),39.45,2021.35,No,51,False,False,False,True,False,3,20170420,39.45,True,Month-to-Month,No Phone Service,DSL,True
6410,9076-AXYIK,Male,1,Yes,No,2,2,2,Electronic check,102.1,6538.45,No,64,False,False,True,True,True,1,20160327,102.1,True,2 Year,Two or More Lines,Fiber Optic,False
6411,9079-LWTFD,Male,0,No,No,2,2,0,Mailed check,100.75,4669.2,No,46,False,False,True,True,True,0,20170916,100.75,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6412,9079-YEXQJ,Female,0,No,No,2,2,0,Electronic check,111.1,6014.85,Yes,54,True,True,True,True,True,0,20170122,111.1,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6413,9081-WWXKP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.25,873.4,No,43,True,False,True,False,False,3,20171223,20.25,True,2 Year,One Line,No Internet Service,True
6414,9084-OAYKL,Male,0,No,No,1,0,2,Mailed check,20.8,1212.25,No,58,False,False,True,False,False,0,20160918,20.8,True,2 Year,One Line,No Internet Service,False
6415,9086-YJYXS,Male,0,Yes,Yes,2,1,1,Bank transfer (automatic),77.2,2753.8,No,36,False,False,True,True,True,3,20180807,77.2,True,1 Year,Two or More Lines,DSL,True
6416,9087-EYCPR,Female,0,No,No,2,0,2,Mailed check,25.0,1505.05,No,60,True,False,True,False,False,0,20160721,25.0,True,2 Year,Two or More Lines,No Internet Service,False
6417,9089-UOWJG,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.35,740.55,No,13,True,False,True,True,True,3,20200705,58.35,True,Month-to-Month,One Line,DSL,True
6418,9090-SGQXL,Male,1,Yes,No,2,2,0,Electronic check,105.3,7299.65,Yes,69,False,True,True,True,True,1,20151018,105.3,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6419,9091-WTUUY,Male,0,Yes,Yes,1,1,2,Mailed check,69.25,4447.75,No,64,False,False,True,True,True,3,20160321,69.25,True,2 Year,One Line,DSL,False
6420,9092-GDZKO,Male,0,No,No,2,0,0,Credit card (automatic),24.85,493.4,No,20,False,False,True,False,False,0,20191201,24.85,True,Month-to-Month,Two or More Lines,No Internet Service,True
6421,9093-FPDLG,Female,0,No,No,1,2,0,Electronic check,94.2,999.9,No,11,True,False,True,True,True,0,20200907,94.2,True,Month-to-Month,One Line,Fiber Optic,False
6422,9094-AZPHK,Female,0,No,No,2,2,0,Electronic check,100.15,1415.0,No,14,True,False,True,True,True,0,20200523,100.15,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6423,9095-HFAFX,Female,0,No,No,1,2,0,Credit card (automatic),81.0,389.6,Yes,5,True,True,True,True,True,0,20210302,81.0,True,Month-to-Month,One Line,Fiber Optic,True
6424,9097-ZUBYC,Male,0,Yes,No,1,1,0,Bank transfer (automatic),48.8,664.4,No,14,False,False,True,True,True,1,20200607,48.8,True,Month-to-Month,One Line,DSL,True
6425,9099-FTUHS,Female,0,No,No,2,1,0,Electronic check,54.4,1249.25,No,23,True,False,True,True,True,0,20190828,54.4,True,Month-to-Month,Two or More Lines,DSL,False
6426,9101-BWFSS,Female,0,Yes,No,2,2,1,Electronic check,108.55,5610.7,Yes,52,True,True,True,True,True,1,20170406,108.55,True,1 Year,Two or More Lines,Fiber Optic,False
6427,9101-NTIXF,Male,0,No,No,1,0,0,Mailed check,19.4,50.6,No,3,False,False,True,False,False,0,20210508,19.4,True,Month-to-Month,One Line,No Internet Service,False
6428,9102-IAYHT,Female,0,Yes,Yes,2,2,0,Electronic check,85.45,1451.6,Yes,17,True,True,True,True,True,3,20200226,85.45,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6429,9102-OXKFY,Male,0,No,No,2,1,2,Credit card (automatic),54.15,3116.15,No,58,False,False,True,True,True,0,20161010,54.15,True,2 Year,Two or More Lines,DSL,True
6430,9103-CXVOK,Male,0,Yes,Yes,1,0,0,Electronic check,19.75,19.75,No,1,False,False,True,False,False,3,20210626,19.75,True,Month-to-Month,One Line,No Internet Service,False
6431,9103-TCIHJ,Female,0,No,No,2,1,0,Mailed check,55.7,899.8,Yes,16,True,True,True,True,True,0,20200322,55.7,True,Month-to-Month,Two or More Lines,DSL,False
6432,9107-UKCKY,Male,0,Yes,No,2,1,1,Electronic check,79.8,4914.8,No,62,False,False,True,True,True,1,20160609,79.8,True,1 Year,Two or More Lines,DSL,False
6433,9108-EJFJP,Female,0,Yes,No,1,1,0,Mailed check,53.55,53.55,No,1,True,False,True,True,True,1,20210626,53.55,True,Month-to-Month,One Line,DSL,False
6434,9108-EQPNQ,Female,0,Yes,Yes,2,0,2,Credit card (automatic),26.1,225.55,No,9,True,False,True,False,False,3,20201106,26.1,True,2 Year,Two or More Lines,No Internet Service,True
6435,9110-HSGTV,Female,0,No,No,1,1,2,Credit card (automatic),82.45,5555.3,No,67,True,False,True,True,True,0,20151216,82.45,True,2 Year,One Line,DSL,True
6436,9112-WSNPU,Female,1,No,No,1,2,0,Electronic check,70.55,2419.0,No,34,True,False,True,True,True,0,20180918,70.55,True,Month-to-Month,One Line,Fiber Optic,False
6437,9114-AAFQH,Female,0,Yes,No,1,1,1,Electronic check,65.65,3094.65,No,47,True,False,True,True,True,1,20170823,65.65,True,1 Year,One Line,DSL,False
6438,9114-DPSIA,Male,0,Yes,Yes,2,1,2,Credit card (automatic),81.0,5750.0,No,71,False,False,True,True,True,3,20150828,81.0,True,2 Year,Two or More Lines,DSL,True
6439,9114-VEPUF,Male,0,Yes,No,2,2,1,Electronic check,96.1,6001.45,No,62,False,False,True,True,True,1,20160514,96.1,True,1 Year,Two or More Lines,Fiber Optic,False
6440,9115-YQHGA,Male,0,No,No,1,1,0,Electronic check,51.1,2092.9,No,41,False,False,True,True,True,0,20180227,51.1,True,Month-to-Month,One Line,DSL,False
6441,9117-SHLZX,Male,0,No,No,1,1,0,Mailed check,45.7,45.7,Yes,1,False,True,True,True,True,0,20210626,45.7,True,Month-to-Month,One Line,DSL,False
6442,9121-PHQSR,Male,1,Yes,No,2,2,0,Credit card (automatic),85.05,1391.15,No,16,False,False,True,True,True,1,20200316,85.05,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6443,9122-UMROB,Male,0,No,No,1,0,0,Mailed check,20.3,20.3,No,1,False,False,True,False,False,0,20210626,20.3,True,Month-to-Month,One Line,No Internet Service,False
6444,9124-LHCJQ,Female,0,No,No,2,2,0,Mailed check,85.45,85.45,Yes,1,True,True,True,True,True,0,20210626,85.45,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6445,9127-FHJBZ,Male,0,Yes,Yes,2,2,2,Electronic check,114.0,8093.15,No,71,False,False,True,True,True,3,20150828,114.0,True,2 Year,Two or More Lines,Fiber Optic,False
6446,9127-QRZMH,Male,0,Yes,No,1,1,1,Bank transfer (automatic),59.85,2603.95,No,44,False,False,True,True,True,1,20171211,59.85,True,1 Year,One Line,DSL,True
6447,9128-CPXKI,Female,0,No,No,1,2,2,Electronic check,95.8,5655.45,No,59,True,False,True,True,True,0,20160826,95.8,True,2 Year,One Line,Fiber Optic,False
6448,9129-UXERG,Female,1,No,No,2,2,0,Credit card (automatic),103.6,1806.35,No,17,True,False,True,True,True,0,20200212,103.6,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6449,9133-AYJZG,Female,0,No,No,2,2,0,Credit card (automatic),98.7,2249.1,No,23,True,False,True,True,True,0,20190902,98.7,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6450,9134-CEQMF,Male,1,Yes,No,1,2,0,Electronic check,89.5,676.7,Yes,8,False,True,True,True,True,1,20201209,89.5,True,Month-to-Month,One Line,Fiber Optic,False
